"Girokonto";"DE1234567890123456789"
""
"Kontostand vom 14.03.2024:";"7.867,15 €"
""
"Buchungsdatum";"Wertstellung";"Status";"Zahlungspflichtige*r";"Zahlungsempfänger*in";"Verwendungszweck";"Umsatztyp";"IBAN";"Betrag (€)";"Gläubiger-ID";"Mandatsreferenz";"Kundenreferenz"
"24.02.41";"24.02.41";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-93,89";"";"";""
"26.02.41";"26.02.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-71,28";"";"";""
"27.02.41";"27.02.41";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-108,87";"";"";""
"01.03.41";"01.03.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-50,26";"";"";""
"03.03.41";"03.03.41";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-28,85";"";"";""
"04.04.41";"04.04.41";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3422,42";"";"";""
"06.04.41";"06.04.41";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-62,51";"";"";""
"09.04.41";"09.04.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-157,96";"";"";""
"12.04.41";"12.04.41";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-34,11";"";"";""
"14.04.41";"14.04.41";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-59,61";"";"";""
"17.04.41";"17.04.41";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-16,83";"";"";""
"18.04.41";"18.04.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-77,50";"";"";""
"21.04.41";"21.04.41";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-79,85";"";"";""
"22.04.41";"22.04.41";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-140,16";"";"";""
"23.04.41";"23.04.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-75,67";"";"";""
"25.04.41";"25.04.41";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-184,01";"";"";""
"27.04.41";"27.04.41";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-132,27";"";"";""
"29.04.41";"29.04.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-127,15";"";"";""
"01.05.41";"01.05.41";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-72,08";"";"";""
"02.05.41";"02.05.41";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-23,24";"";"";""
"05.05.41";"05.05.41";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-64,69";"";"";""
"08.06.41";"08.06.41";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+4636,68";"";"";""
"11.06.41";"11.06.41";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-18,05";"";"";""
"12.06.41";"12.06.41";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-928,27";"";"";""
"15.06.41";"15.06.41";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-52,36";"";"";""
"16.06.41";"16.06.41";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-150,15";"";"";""
"18.06.41";"18.06.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-52,30";"";"";""
"19.06.41";"19.06.41";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1650,13";"";"";""
"21.06.41";"21.06.41";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-51,73";"";"";""
"24.06.41";"24.06.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-173,03";"";"";""
"26.06.41";"26.06.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-112,56";"";"";""
"27.06.41";"27.06.41";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-78,31";"";"";""
"28.06.41";"28.06.41";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-605,84";"";"";""
"29.06.41";"29.06.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-171,16";"";"";""
"02.07.41";"02.07.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-191,25";"";"";""
"05.07.41";"05.07.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-115,00";"";"";""
"08.07.41";"08.07.41";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-205,16";"";"";""
"11.08.41";"11.08.41";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3983,52";"";"";""
"13.08.41";"13.08.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-199,76";"";"";""
"14.08.41";"14.08.41";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-48,88";"";"";""
"16.08.41";"16.08.41";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-131,15";"";"";""
"18.08.41";"18.08.41";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-97,12";"";"";""
"19.08.41";"19.08.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-174,78";"";"";""
"20.08.41";"20.08.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-128,18";"";"";""
"21.08.41";"21.08.41";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-32,66";"";"";""
"22.08.41";"22.08.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-49,49";"";"";""
"24.08.41";"24.08.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-132,44";"";"";""
"25.08.41";"25.08.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-161,56";"";"";""
"27.08.41";"27.08.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-112,10";"";"";""
"28.08.41";"28.08.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-51,39";"";"";""
"31.08.41";"31.08.41";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-988,87";"";"";""
"03.09.41";"03.09.41";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-623,19";"";"";""
"06.09.41";"06.09.41";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1548,29";"";"";""
"07.10.41";"07.10.41";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+4252,59";"";"";""
"10.10.41";"10.10.41";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-81,65";"";"";""
"11.10.41";"11.10.41";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-101,10";"";"";""
"14.10.41";"14.10.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-76,27";"";"";""
"17.10.41";"17.10.41";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-168,13";"";"";""
"19.10.41";"19.10.41";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-17,72";"";"";""
"21.10.41";"21.10.41";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-73,51";"";"";""
"23.10.41";"23.10.41";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-91,61";"";"";""
"24.10.41";"24.10.41";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-52,44";"";"";""
"27.10.41";"27.10.41";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-202,06";"";"";""
"30.10.41";"30.10.41";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-16,37";"";"";""
"01.11.41";"01.11.41";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-76,36";"";"";""
"04.11.41";"04.11.41";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-54,24";"";"";""
"06.11.41";"06.11.41";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-22,65";"";"";""
"07.11.41";"07.11.41";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-65,72";"";"";""
"10.11.41";"10.11.41";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-261,03";"";"";""
"12.12.41";"12.12.41";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+4686,89";"";"";""
"15.12.41";"15.12.41";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-133,49";"";"";""
"18.12.41";"18.12.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-99,39";"";"";""
"21.12.41";"21.12.41";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-73,29";"";"";""
"24.12.41";"24.12.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-177,80";"";"";""
"25.12.41";"25.12.41";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-57,25";"";"";""
"27.12.41";"27.12.41";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-83,40";"";"";""
"30.12.41";"30.12.41";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1779,25";"";"";""
"02.01.42";"02.01.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-10,77";"";"";""
"04.01.42";"04.01.42";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1572,31";"";"";""
"07.01.42";"07.01.42";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-120,90";"";"";""
"10.01.42";"10.01.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-78,06";"";"";""
"12.01.42";"12.01.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-49,31";"";"";""
"15.01.42";"15.01.42";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-299,47";"";"";""
"17.01.42";"17.01.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-44,37";"";"";""
"18.01.42";"18.01.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-158,98";"";"";""
"20.02.42";"20.02.42";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2458,45";"";"";""
"21.02.42";"21.02.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-93,75";"";"";""
"24.02.42";"24.02.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-59,91";"";"";""
"27.02.42";"27.02.42";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-652,31";"";"";""
"28.02.42";"28.02.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-156,07";"";"";""
"01.03.42";"01.03.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-124,30";"";"";""
"04.03.42";"04.03.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-57,33";"";"";""
"07.03.42";"07.03.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-94,07";"";"";""
"09.03.42";"09.03.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-149,44";"";"";""
"12.03.42";"12.03.42";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-460,46";"";"";""
"14.03.42";"14.03.42";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-185,66";"";"";""
"16.03.42";"16.03.42";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-54,60";"";"";""
"17.03.42";"17.03.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-51,07";"";"";""
"19.03.42";"19.03.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-154,62";"";"";""
"22.03.42";"22.03.42";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1090,40";"";"";""
"23.03.42";"23.03.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-87,43";"";"";""
"24.04.42";"24.04.42";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3417,44";"";"";""
"26.04.42";"26.04.42";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-130,51";"";"";""
"28.04.42";"28.04.42";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-77,64";"";"";""
"29.04.42";"29.04.42";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1782,90";"";"";""
"02.05.42";"02.05.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-93,14";"";"";""
"04.05.42";"04.05.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-82,56";"";"";""
"05.05.42";"05.05.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-16,53";"";"";""
"08.05.42";"08.05.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-155,38";"";"";""
"11.05.42";"11.05.42";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-60,40";"";"";""
"14.05.42";"14.05.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-48,43";"";"";""
"16.05.42";"16.05.42";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1441,90";"";"";""
"17.05.42";"17.05.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-71,79";"";"";""
"18.05.42";"18.05.42";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-196,71";"";"";""
"19.05.42";"19.05.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-76,10";"";"";""
"22.05.42";"22.05.42";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-127,01";"";"";""
"23.05.42";"23.05.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-127,10";"";"";""
"25.06.42";"25.06.42";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+4641,81";"";"";""
"28.06.42";"28.06.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-52,97";"";"";""
"29.06.42";"29.06.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-110,74";"";"";""
"02.07.42";"02.07.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-46,33";"";"";""
"04.07.42";"04.07.42";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-118,51";"";"";""
"05.07.42";"05.07.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-10,23";"";"";""
"07.07.42";"07.07.42";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-205,44";"";"";""
"08.07.42";"08.07.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-100,34";"";"";""
"09.07.42";"09.07.42";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-108,47";"";"";""
"11.07.42";"11.07.42";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1510,07";"";"";""
"13.07.42";"13.07.42";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-120,45";"";"";""
"16.07.42";"16.07.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-53,45";"";"";""
"18.07.42";"18.07.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-174,07";"";"";""
"21.07.42";"21.07.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-59,36";"";"";""
"23.07.42";"23.07.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-48,10";"";"";""
"26.07.42";"26.07.42";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-147,01";"";"";""
"29.08.42";"29.08.42";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2365,61";"";"";""
"31.08.42";"31.08.42";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-142,97";"";"";""
"02.09.42";"02.09.42";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-69,95";"";"";""
"03.09.42";"03.09.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-123,54";"";"";""
"06.09.42";"06.09.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-122,87";"";"";""
"08.09.42";"08.09.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-87,52";"";"";""
"10.09.42";"10.09.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-28,05";"";"";""
"13.09.42";"13.09.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-136,35";"";"";""
"15.09.42";"15.09.42";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-116,60";"";"";""
"17.09.42";"17.09.42";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-142,39";"";"";""
"19.09.42";"19.09.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-70,85";"";"";""
"21.09.42";"21.09.42";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-31,90";"";"";""
"24.09.42";"24.09.42";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-121,73";"";"";""
"25.09.42";"25.09.42";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-101,56";"";"";""
"27.09.42";"27.09.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-31,87";"";"";""
"30.09.42";"30.09.42";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-707,17";"";"";""
"02.11.42";"02.11.42";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+4502,42";"";"";""
"03.11.42";"03.11.42";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-144,97";"";"";""
"05.11.42";"05.11.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-53,23";"";"";""
"08.11.42";"08.11.42";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-97,89";"";"";""
"10.11.42";"10.11.42";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-79,17";"";"";""
"12.11.42";"12.11.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-90,18";"";"";""
"14.11.42";"14.11.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-149,08";"";"";""
"17.11.42";"17.11.42";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-256,54";"";"";""
"20.11.42";"20.11.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-41,28";"";"";""
"23.11.42";"23.11.42";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-86,71";"";"";""
"26.11.42";"26.11.42";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-55,28";"";"";""
"27.11.42";"27.11.42";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-207,35";"";"";""
"28.11.42";"28.11.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-66,64";"";"";""
"30.11.42";"30.11.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-70,44";"";"";""
"03.12.42";"03.12.42";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-13,65";"";"";""
"05.12.42";"05.12.42";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-230,81";"";"";""
"07.01.43";"07.01.43";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3767,44";"";"";""
"09.01.43";"09.01.43";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-68,10";"";"";""
"10.01.43";"10.01.43";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-195,23";"";"";""
"12.01.43";"12.01.43";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-64,14";"";"";""
"14.01.43";"14.01.43";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-807,03";"";"";""
"15.01.43";"15.01.43";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-88,98";"";"";""
"16.01.43";"16.01.43";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-65,58";"";"";""
"17.01.43";"17.01.43";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-143,21";"";"";""
"18.01.43";"18.01.43";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-73,86";"";"";""
"20.01.43";"20.01.43";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-37,21";"";"";""
"23.01.43";"23.01.43";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-93,74";"";"";""
"26.01.43";"26.01.43";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-56,78";"";"";""
"27.01.43";"27.01.43";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-123,82";"";"";""
"28.01.43";"28.01.43";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1525,62";"";"";""
"29.01.43";"29.01.43";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-42,94";"";"";""
"31.01.43";"31.01.43";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-98,92";"";"";""
"01.03.43";"01.03.43";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3073,15";"";"";""
"03.03.43";"03.03.43";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-154,68";"";"";""
"04.03.43";"04.03.43";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-19,16";"";"";""
"07.03.43";"07.03.43";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1338,01";"";"";""
"09.03.43";"09.03.43";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-171,48";"";"";""
